id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
G3000-R09-001,Rebuild_Set09,rebuild_50,case,PoCと本番運用,understanding,case,stable,medium,AI導入でPoCでは高精度だったが、本番投入後に業務フローへ組み込めず利用されなかった。この失敗の主因として最も適切なものはどれか。,精度だけでなく運用設計・利用者導線・業務KPIとの接続を検討しなかったこと,ニューラルネットワークを使わず、必ず探索木を使うべきだったこと,教師あり学習ではなく教師なし学習を選べば、業務導線の問題は自動的に解決すること,テストデータの正解率が高い場合、現場説明は不要であること,A,PoC成功と本番成功は別であり、モデル性能だけでなく業務プロセス・利用者・KPI・保守体制が重要である。,正しい。AI社会実装では技術評価と業務実装を分けて考える。,探索木はAI史や探索問題の話で、業務実装失敗の一般解ではない。,学習方式を変えても、導線設計や運用責任の問題は残る。,高精度でも説明・導入・保守・例外処理は必要。,「精度が高い＝導入成功」と短絡させる選択肢に注意。,さいはてで、ミチが正しい答えを出してもユイの仕事の流れに入らなければ助けにならない場面。,PoC;本番運用;AI社会実装;業務KPI;運用設計
G3000-R09-002,Rebuild_Set09,rebuild_50,term,MLOps,knowledge,term,stable,medium,MLOpsの説明として最も適切なものはどれか。,機械学習モデルの開発・デプロイ・監視・再学習を継続的に回すための運用手法,データをすべて手作業でラベル付けするためだけの作業名,画像の畳み込み演算を高速化するためだけの数学的手法,自然言語処理で単語を品詞に分ける処理,A,MLOpsはMLと運用をつなぐ考え方で、CI/CD、モデル管理、データ管理、監視、再学習などを含む。,正しい。モデルを作って終わりではなく、運用中の変化まで扱う。,アノテーションの説明に近いが、MLOps全体ではない。,高速化や畳み込みだけの用語ではない。,形態素解析や品詞タグ付けの話である。,MLOpsを単なるデプロイ作業と狭く覚えない。,ラグが「観測は一度では終わらない」と言う。モデルも運用後に観測され続ける。,MLOps;モデル監視;再学習;CI/CD;デプロイ
G3000-R09-003,Rebuild_Set09,rebuild_50,term,データドリフト,understanding,term,stable,medium,データドリフトの説明として最も適切なものはどれか。,運用中に入力データの分布が学習時と変化し、モデル性能が低下する可能性がある現象,損失関数の値が常に0へ近づく現象,GPUの温度上昇により学習速度が低下する現象,正解ラベルが存在しないため教師あり学習ができない状態,A,データドリフトは、時間経過や環境変化で入力分布が変わること。需要予測、審査、推薦などで監視が必要になる。,正しい。学習時と運用時の分布差がポイント。,損失値の一般的な変化であり、ドリフトではない。,ハードウェア問題であり、データ分布の変化ではない。,教師なし学習の条件説明に近く、ドリフトではない。,「データが漂う」という言葉から物理的移動だと誤解しない。,共鳴世界の観測対象が時間で変わるように、モデルの見る現実も変わる。,データドリフト;分布変化;モデル監視;運用時性能;MLOps
G3000-R09-004,Rebuild_Set09,rebuild_50,term,コンセプトドリフト,understanding,compare,stable,high,コンセプトドリフトの説明として最も適切なものはどれか。,入力と正解の関係そのものが時間とともに変化すること,学習データの件数が少ないため必ず過学習すること,モデルのパラメータ数が多いほど説明可能性が高くなること,特徴量を標準化すると必ず精度が下がること,A,コンセプトドリフトは、入力分布だけでなく、入力とラベルの対応関係が変化する点が重要である。,正しい。たとえば不正検知で不正の手口自体が変わる場合など。,データ不足は別の問題。,パラメータ数と説明可能性は単純に比例しない。,標準化は手法により有効で、必ず精度低下ではない。,データドリフトとコンセプトドリフトの違いが狙われる。,ユイの職場で「何が異常か」の基準そのものが変わるようなもの。,コンセプトドリフト;データドリフト;正解関係;不正検知;運用
G3000-R09-005,Rebuild_Set09,rebuild_50,case,モデル監視,application,case,stable,medium,運用中のAIモデルについて、予測精度だけでなく入力分布、欠損率、異常値、推論遅延を継続的に確認する目的として最も適切なものはどれか。,モデルやデータの変化を早期に検知し、性能劣化や運用事故を防ぐため,学習済みモデルの著作権を自動的に消滅させるため,交差検証を完全に不要にするため,すべての説明責任をモデル利用者ではなくGPUに移すため,A,モデル監視は、運用後の品質・安定性・安全性を保つための活動である。,正しい。データや現場は変化するため、運用監視が必要。,著作権の問題とは別。,交差検証は開発時評価であり、監視とは役割が違う。,責任主体をGPUに移すという考え方は不適切。,開発時の評価と運用時の監視を混同しない。,さいはての未来で、観測を止めた世界は優しさを失う。AIも観測を止めると劣化に気づけない。,モデル監視;推論遅延;欠損率;異常値;MLOps
G3000-R09-006,Rebuild_Set09,rebuild_50,case,再学習,application,case,stable,medium,需要予測モデルで季節性や顧客行動が変わり、予測誤差が継続的に悪化している。最も適切な対応はどれか。,新しいデータで再評価し、必要に応じて特徴量やモデルを見直して再学習する,古いテストデータの点数が高いので何もしない,モデルを複雑にすれば、データ変化を確認せず必ず改善する,正解ラベルを削除すれば教師なし学習になり、誤差の問題は消える,A,運用環境の変化で性能が落ちた場合、データ・特徴量・評価指標・再学習の検討が必要である。,正しい。再学習は評価と原因確認を伴って行う。,過去の点数だけでは現在の性能を保証できない。,複雑化は過学習や運用負荷を増やす可能性もある。,ラベル削除で問題が解決するわけではない。,「昔は高精度だった」を過信しない。,ミチが昔のユイだけを見て今のユイを判断するとズレる。,再学習;需要予測;モデル劣化;データ更新;MLOps
G3000-R09-007,Rebuild_Set09,rebuild_50,term,アノテーション,knowledge,term,stable,low,アノテーションの説明として最も適切なものはどれか。,画像・文章・音声などのデータに正解ラベルや注釈を付与する作業,ニューラルネットワークの重みをランダムに初期化する作業,モデルの推論結果を必ず暗号化する作業,交差検証で分割数kを自動決定する作業,A,アノテーションは教師あり学習などで使うラベル付きデータを作る重要工程である。,正しい。教師データ作成の中心になる。,初期化は学習前のパラメータ設定。,暗号化はセキュリティの話。,交差検証の設定とは別。,アノテーション品質がモデル品質に直結する点が問われる。,四年五組で、カサネが絵に「これは岩」と印をつけるようなもの。,アノテーション;教師データ;ラベル付け;データ作成;教師あり学習
G3000-R09-008,Rebuild_Set09,rebuild_50,case,ラベル品質,application,case,stable,medium,画像分類モデルの精度が伸びない原因を調べたところ、同じ画像に別々のラベルが付いていた。最初に疑うべき問題はどれか。,アノテーション基準の不統一やラベルノイズ,GPUの数が多すぎること,ReLUを使うと必ず画像分類ができなくなること,テストデータが存在すること自体が不正であること,A,ラベルのばらつきはラベルノイズや基準不統一を生み、学習と評価の信頼性を下げる。,正しい。データ品質の問題として扱う。,GPU数は直接の原因とは限らない。,ReLUは画像系でも広く使われる。,テストデータは最終評価に必要。,精度低下をすぐモデル構造だけの問題にしない。,センセイが同じ黒板に別々の名前を貼ったら、うっけも迷う。,ラベルノイズ;アノテーション基準;データ品質;教師データ;画像分類
G3000-R09-009,Rebuild_Set09,rebuild_50,term,Human-in-the-loop運用,understanding,term,stable,medium,AIが候補を出した後、人間が内容を確認し、必要に応じて修正・承認してから業務処理を進める設計にした。この考え方として最も適切なものはどれか。,AIの判断や学習プロセスに人間の確認・修正・承認を組み込む考え方,AIが人間を完全に排除してすべてを自動化する考え方,損失関数を人間の感情だけで定義する手法,CNNの畳み込みカーネルを人間の顔画像だけに限定する手法,A,Human-in-the-loopは、AIだけに任せず人間の監督や修正を含める運用設計である。,正しい。高リスク判断やラベル付け、例外処理で重要。,真逆。人間を排除する考え方ではない。,感情だけで損失関数を作る話ではない。,画像モデルの制約ではない。,完全自動化との対比で出されやすい。,ユイがミチの出力を最後に読むこと。便利でも、最後の判断を空席にしない。,Human-in-the-loop;人間の関与;承認;監督;AI運用
G3000-R09-010,Rebuild_Set09,rebuild_50,term,Active Learning,understanding,term,stable,high,Active Learningの説明として最も適切なものはどれか。,モデルが学習に有用そうな未ラベルデータを選び、人間にラベル付けを依頼する方法,学習率を常に最大値にして高速に学習させる方法,強化学習で報酬を一切使わない方法,テストデータを訓練データに混ぜて精度を上げる方法,A,Active Learningはラベル付けコストを抑えるため、モデルが迷うデータなどを優先して人間に問い合わせる。,正しい。アノテーション効率化で重要。,学習率の話ではない。,強化学習の報酬をなくす話ではない。,データリーケージで不適切。,activeを「学習率を大きくする」と誤解しない。,ミチが「ここだけユイに確認したい」と差し出す未確認の文。,Active Learning;アクティブラーニング;ラベル付け;未ラベルデータ;Human-in-the-loop
G3000-R09-011,Rebuild_Set09,rebuild_50,case,弱教師あり学習の活用,understanding,term,stable,medium,Webページ単位の粗いカテゴリや、誤りを含む自動付与ラベルを使って画像・文章モデルを学習させる場合に近い考え方はどれか。,完全に正確なラベルではなく、粗いラベルやノイズを含むラベルなどを利用して学習する考え方,教師データを一切使わず報酬だけで学習する方法,すべての重みを0に固定して学習を止める方法,テストデータだけでモデルを訓練する方法,A,弱教師あり学習は、完全な教師ラベルを得るのが難しい場面で、弱い教師情報を使う考え方である。,正しい。粗いラベル、部分ラベル、ノイズラベルなどが関係する。,強化学習の説明に近い。,学習できない。,評価用データの不適切利用。,教師なし学習と混同しない。弱いが教師情報はある。,りっかがまだ名前を知らない三人を、服や動きでおおまかに区別するようなもの。,弱教師あり学習;ノイズラベル;粗いラベル;半教師あり学習;教師あり学習
G3000-R09-012,Rebuild_Set09,rebuild_50,term,半教師あり学習の活用,understanding,compare,stable,medium,ラベル付き画像が少ない一方、ラベルなし画像が大量にある。両方を活用して表現を学ばせたい場合に近い学習方法はどれか。,少量のラベル付きデータと大量のラベルなしデータを組み合わせて学習する方法,ラベル付きデータだけを使い、ラベルなしデータは必ず捨てる方法,報酬だけを使って方策を改善する方法,データをすべてテスト用にして学習を行わない方法,A,半教師あり学習は、ラベル付けコストが高い場合に、ラベルあり・なしの両方を活用する。,正しい。少量ラベルと大量未ラベルが典型。,教師あり学習に近い。,強化学習の説明。,学習できない。,弱教師あり学習・教師なし学習との違いを問われやすい。,名前が分かる子が少し、分からない子がたくさんいる教室で関係を学ぶ。,半教師あり学習;ラベル付きデータ;ラベルなしデータ;教師あり学習;教師なし学習
G3000-R09-013,Rebuild_Set09,rebuild_50,term,自己教師あり学習の事前学習,understanding,compare,stable,medium,大量の文章について、人手の正解ラベルを付けず、文中の一部を隠して当てる課題を作り事前学習する考え方に近いものはどれか。,データ自体から擬似的な教師信号を作り、表現学習などに利用する方法,人間が全データへ厳密な正解ラベルを付ける方法,モデルの出力を人間が必ず承認する運用設計,損失関数を使わずにランダムな予測を採用する方法,A,自己教師あり学習は、入力データの一部を予測するなどして教師信号を作る。大規模モデルの事前学習でも重要。,正しい。擬似ラベルや予測課題を作る点がポイント。,通常の教師あり学習に近い。,Human-in-the-loopの説明。,学習の説明として不適切。,「自分で勝手に正解を知っている」という意味ではなく、データから学習課題を作る。,ミチが文章の一部を隠して、前後から次を読む練習をする。,自己教師あり学習;表現学習;事前学習;擬似教師信号;マスク予測
G3000-R09-014,Rebuild_Set09,rebuild_50,case,業務KPI設計,application,case,stable,medium,AIチャットボット導入の評価で、単に回答生成数だけを見ると不十分である。より適切な評価観点はどれか。,モデルのパラメータ数だけを比較する,問い合わせ解決率、有人対応削減率、誤回答率、利用者満足度など業務目的に沿う指標を見る,GPUメーカー名だけを記録する,文章が長いほど必ず高品質と判断する,B,AI導入評価では、技術指標だけでなく業務上の価値やリスクを示すKPIが重要。,パラメータ数だけでは業務価値を表せない。,正しい。業務目的に沿った複数指標を見る。,GPU名は品質評価の中心ではない。,長文が必ず良いとは限らない。,生成数の多さと問題解決を混同しない。,ミチがたくさん話すより、ユイの仕事が前に進むかを見る。,業務KPI;チャットボット;問い合わせ解決率;誤回答率;AI導入評価
G3000-R09-015,Rebuild_Set09,rebuild_50,term,モデルレジストリ,understanding,term,stable,medium,モデルレジストリの説明として最も適切なものはどれか。,データを画像形式に変換する保存場所,学習済みモデルのバージョン、メタ情報、承認状態などを管理する仕組み,正解ラベルだけを削除する前処理,クラスタリング結果を必ず円形に表示する図,B,モデルレジストリは、モデルの版管理や本番投入の承認、追跡に役立つMLOpsの要素である。,画像変換用ではない。,正しい。モデルのバージョン管理と運用管理に関係する。,ラベル削除ではない。,可視化図ではない。,データ管理ではなく、モデル成果物の管理が中心。,ネクスの各版に「いつ作られ、どこで使うか」の札を付ける。,モデルレジストリ;MLOps;モデル管理;バージョン管理;承認
G3000-R09-016,Rebuild_Set09,rebuild_50,term,特徴量ストア,understanding,term,stable,medium,特徴量ストアの説明として最も適切なものはどれか。,損失関数だけを保管する表,学習・推論で使う特徴量を一元管理し、再利用や一貫性確保を助ける仕組み,出力結果をすべて手書きする作業場,モデルの層を物理的に保管する倉庫,B,特徴量ストアは、特徴量の定義・生成・利用を管理し、学習時と推論時の不一致を減らす。,損失関数の保管だけではない。,正しい。特徴量の再利用と一貫性がポイント。,手書き作業場ではない。,物理倉庫ではない。,学習時と推論時の特徴量定義のズレに注意。,ユイの仕事で使う言葉の定義カードを、全員で同じ棚から取る。,特徴量ストア;Feature Store;特徴量管理;学習推論一貫性;MLOps
G3000-R09-017,Rebuild_Set09,rebuild_50,case,学習推論スキュー,understanding,case,stable,high,学習時は正規化済みの特徴量を使っていたが、本番推論では正規化前の値を入力していた。これは何の問題に近いか。,過学習が完全に解消された状態,学習時と推論時の処理の不一致によるスキュー,教師なし学習のクラスタ数が多いだけの問題,チューリングテストの不合格,B,学習と推論で前処理や特徴量定義が異なると、本番性能が悪化する。training-serving skewと呼ばれることがある。,解消ではなく問題である。,正しい。学習・推論の処理差が原因。,クラスタ数の話ではない。,AI哲学・会話判定の問題ではない。,開発時のパイプラインと本番パイプラインの差が罠。,ミチが練習ではふりがな付き、本番ではふりがななしで読まされる。,training-serving skew;学習推論スキュー;特徴量;前処理;MLOps
G3000-R09-018,Rebuild_Set09,rebuild_50,case,カナリアリリース,application,case,stable,medium,新しいAIモデルを全ユーザーへ一斉適用せず、一部のユーザーにだけ段階的に適用して問題がないか確認したい。この方法に近いものはどれか。,テストデータの削除,カナリアリリース,過学習の放置,目的変数の匿名化,B,カナリアリリースは、新バージョンを限定的に出して監視し、リスクを抑えて展開する方法である。,評価不能になる。,正しい。段階的リリースである。,性能劣化リスクを放置するだけ。,目的変数処理の話ではない。,A/Bテストとの違いも問われる。目的が効果比較か安全な展開かを読む。,新しい共鳴装置を町全体ではなく一角で試す。,カナリアリリース;段階的展開;モデルデプロイ;MLOps;リスク低減
